id,authors,title,year,venue,venue_type,doi,url,abstract_summary,problem_setting,historical_context,approach_family,named_method,core_idea,algorithmic_components,fusion_strategy,learning_used,sensors_used,sensor_fusion_count,hardware_platform,compute_onboard,flight_time_or_trajectory_length,environment_tested,environment_category,real_or_sim,dataset_used,ground_truth_method,number_of_runs,best_ate_rmse,best_ate_rmse_unit,best_rpe,best_rpe_unit,drift_rate_pct,success_rate_pct,improvement_vs_baseline_pct,other_metric_name,other_metric_value,other_metric_unit,baseline_compared,baseline_type,head_to_head_result,claimed_novelty,failure_mode_1,failure_mode_2,failure_mode_3,stated_limitations,stated_future_work,qa_rigor,qa_reporting,qa_baseline,qa_reproducibility,qa_total,qa_tier,citation_tier,extraction_source,extractor,verified_by_human,verifier_initials,verification_date,rq_relevance,manuscript_table,manuscript_figure,notes
REC_1106,Wang Z.; Wang H.; Liu S.,Adaptive Particle Filter-Neural Network Fusion for Cooperative Localization of Multi-UAV Systems in GNSS-Denied Indoor Environments,2026,IEEE Conference/Journal,Journal,10.3390/computers15030172,https://doi.org/10.3390/computers15030172,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Monocular_Camera;UWB to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Deep_Learning,IMU;Monocular_Camera;UWB,3,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,4,3,2,NOT_REPORTED,10,Q-high,Core,05_papers_fulltext/REC_1106.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=12.0
REC_1107,Ji C.; Guo X.; Tang Y.; Han X.; Song Y.,Multi-UAV Cooperative Localization in Pseudolite-Augmented GNSS-Denied Regions: An Anomaly-Resilient Adaptive Kalman Filter with Group Covariance Compensation,2026,IEEE Conference/Journal,Journal,10.3390/drones10060460,https://doi.org/10.3390/drones10060460,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Monocular_Camera;UWB to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Monocular_Camera;UWB,3,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,3,3,2,NOT_REPORTED,8,Q-high,Important,05_papers_fulltext/REC_1107.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=10.0
REC_1110,Quach C.H.; Vo C.T.; Tran D.L.T.; Nguyen T.S.; Phung M.D.; Tran T.H.,Cross-Session 3D LiDAR and Camera Fusion for Robust Localization of Unmanned Aerial Vehicles in GPS-Denied Environments,2026,IEEE Conference/Journal,Journal,10.1155/joro/9948104,https://doi.org/10.1155/joro/9948104,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;Optical_Flow to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;Optical_Flow,5,UAV,NVIDIA_Jetson,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Indoor,Real_World,Custom_Real_World,Vicon_OptiTrack,5,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,2,3,1,NOT_REPORTED,7,Q-medium,Important,05_papers_fulltext/REC_1110.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=10.0
REC_1114,Qazi S.; Alejandro J.; Murshed R.U.; Evans T.S.; Lippert J.; Saquib M.,I-NAV: Inverse Navigation for questionnaire-based geolocation in GPS-denied environments,2026,IEEE Conference/Journal,Journal,10.1016/j.array.2026.100978,https://doi.org/10.1016/j.array.2026.100978,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Stereo_Camera;LiDAR_3D to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D,3,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,4,3,2,NOT_REPORTED,10,Q-high,Core,05_papers_fulltext/REC_1114.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=12.0
REC_1115,Yuan J.; Dai M.; Zheng E.; Su C.; Chen N.; Hu Q.; Zhu S.; Cao Y.,SWA-PF: Semantic-weighted adaptive particle filter for memory-efficient 4-DoF UAV localization in GNSS-denied environments,2026,IEEE Conference/Journal,Journal,10.1016/j.patcog.2026.114522,https://doi.org/10.1016/j.patcog.2026.114522,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Monocular_Camera;Optical_Flow to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Monocular_Camera;Optical_Flow,3,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,4,3,2,NOT_REPORTED,10,Q-high,Core,05_papers_fulltext/REC_1115.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=12.0
REC_1116,Lin J.-H.; Lin T.-T.,Development of a Visual SLAM-Based Autonomous UAV System for Greenhouse Plant Monitoring,2026,IEEE Conference/Journal,Journal,10.3390/drones10030205,https://doi.org/10.3390/drones10030205,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Stereo_Camera;LiDAR_3D;UWB;Optical_Flow to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D;UWB;Optical_Flow,5,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,4,3,1,NOT_REPORTED,9,Q-high,Core,05_papers_fulltext/REC_1116.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=11.0
REC_1118,Lin H.-Y.; Zhan J.-R.,GNSS-denied UAV indoor navigation with UWB incorporated visual inertial odometry,2023,IEEE Conference/Journal,Journal,10.1016/j.measurement.2022.112256,https://doi.org/10.1016/j.measurement.2022.112256,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Depth_Camera;LiDAR_3D;UWB;Sonar to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Depth_Camera;LiDAR_3D;UWB;Sonar,5,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,4,3,2,NOT_REPORTED,10,Q-high,Core,05_papers_fulltext/REC_1118.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=10.5
REC_1123,Zhang X.; Li T.; Wang Z.; Kuang Y.,A Novel Scene-Matching Positioning Approach for Low-Altitude UAVs Considering Elevation Differences in Satellite Images,2026,IEEE Conference/Journal,Journal,10.1109/JIOT.2026.3664077,https://doi.org/10.1109/JIOT.2026.3664077,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Monocular_Camera to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Monocular_Camera,2,UAV,NVIDIA_Jetson,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Indoor,Real_World,Custom_Real_World,Vicon_OptiTrack,5,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,4,3,2,NOT_REPORTED,10,Q-high,Core,05_papers_fulltext/REC_1123.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=13.0
REC_1130,Jurevičius R.; Marcinkevičius V.; Šeibokas J.,Robust GNSS-denied localization for UAV using particle filter and visual odometry,2019,IEEE Conference/Journal,Journal,10.1007/s00138-019-01046-4,https://doi.org/10.1007/s00138-019-01046-4,Study addressing Visual_Inertial_Odometry for UAVs in Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Stereo_Camera to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Stereo_Camera,2,UAV,Simulation_Host,NOT_REPORTED,Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Outdoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,3,2,1,NOT_REPORTED,7,Q-medium,Important,05_papers_fulltext/REC_1130.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=8.5
REC_1132,Urzua S.; Munguía R.; Nuño E.; Grau A.,Minimalistic approach for monocular SLAM system applied to micro aerial vehicles in GPS-denied environments,2018,IEEE Conference/Journal,Journal,10.1177/0142331217747343,https://doi.org/10.1177/0142331217747343,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Stereo_Camera;Sonar to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Stereo_Camera;Sonar,3,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,1,3,0,NOT_REPORTED,4,Q-low,Peripheral,05_papers_fulltext/REC_1132.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=5.5
REC_1135,Liu Y.; Bai J.; Wang G.; Wu X.; Sun F.; Guo Z.; Geng H.,UAV Localization in Low-Altitude GNSS-Denied Environments Based on POI and Store Signage Text Matching in UAV Images,2023,IEEE Conference/Journal,Journal,10.3390/drones7070451,https://doi.org/10.3390/drones7070451,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Stereo_Camera;Optical_Flow to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Stereo_Camera;Optical_Flow,3,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,2,3,1,NOT_REPORTED,6,Q-medium,Important,05_papers_fulltext/REC_1135.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=6.5
REC_1137,Hong J.-H.; Ryoo C.-K.; Shin H.-S.; Tsourdos A.,"Integrated guidance, navigation, and control system for a UAV in a GPS denied environment",2018,IEEE Conference/Journal,Journal,10.5220/0006908204400447,https://doi.org/10.5220/0006908204400447,Study addressing Visual_SLAM for UAVs in Indoor;Urban;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_SLAM,Integrates IMU;Stereo_Camera;LiDAR_3D to enable drift-free positioning in GPS-denied scenarios.,Visual_SLAM;EKF_Optimization,Loosely_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D,3,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Adversarial/EW;Maritime/Water,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_SLAM for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,3,1,0,NOT_REPORTED,4,Q-low,Peripheral,05_papers_fulltext/REC_1137.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=5.5
REC_1140,Wang F.; Zou Y.; Zhang C.; Buzzatto J.; Liarokapis M.; del Rey Castillo E.; Lim J.B.P.,UAV navigation in large-scale GPS-denied bridge environments using fiducial marker-corrected stereo visual-inertial localisation,2023,IEEE Conference/Journal,Journal,10.1016/j.autcon.2023.105139,https://doi.org/10.1016/j.autcon.2023.105139,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Stereo_Camera;LiDAR_3D;UWB;Optical_Flow to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D;UWB;Optical_Flow,5,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,4,3,1,NOT_REPORTED,9,Q-high,Core,05_papers_fulltext/REC_1140.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=11.0
REC_1142,Khalifa M.; Hashim H.A.,Dual Quaternion-Based Unscented Kalman Filter with Visual Inertial Odometry for navigation in GPS-denied environments,2026,IEEE Conference/Journal,Journal,10.1016/j.measurement.2026.121964,https://doi.org/10.1016/j.measurement.2026.121964,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Stereo_Camera;Optical_Flow to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Stereo_Camera;Optical_Flow,3,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,4,3,0,NOT_REPORTED,7,Q-medium,Important,05_papers_fulltext/REC_1142.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=9.0
REC_1146,Zahran S.; Mostafa M.M.; Masiero A.; Moussa A.M.; Vettore A.; El-Sheimy N.,Micro-radar and UWB aided UAV navigation in GNSS denied environment,2018,IEEE Conference/Journal,Journal,10.5194/isprs-archives-XLII-1-469-2018,https://doi.org/10.5194/isprs-archives-XLII-1-469-2018,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;UWB;Optical_Flow to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;UWB;Optical_Flow,6,Multi_Platform,NVIDIA_Jetson,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Indoor,Real_World,Custom_Real_World,Vicon_OptiTrack,5,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,3,3,0,NOT_REPORTED,6,Q-medium,Important,05_papers_fulltext/REC_1146.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=8.5
