id,title,authors,year,venue,doi,source,platform,environment,sensors,algorithm_family,estimation_architecture,primary_metric,metric_value,metric_unit,dataset_used,experiment_type,key_contribution,application_domain,fulltext_available,citation_tier,notes,citation_count_approx,is_benchmark_paper,qa_rigor,qa_reporting,qa_baseline,qa_repro,qa_total,qa_tier,qa_notes
REC_0839,Self and Target Locating With Cooperation of Heterogeneous Unmanned Vehicles in the Denial Environment,M. Amjad; M. Sahin Ali; S. Yao; M. Faishal Rahaman; C. Zheng; R. Muhammad Kazim; B. Zouaoui,2025,,10.1109/ACCESS.2025.3558873,IEEE_Xplore,UAV,simulation,GPS_denied_confirmed,EKF,loosely_coupled,RMSE,,,custom,simulation,This paper proposes an integrated system that enhances the cooperation between ground robots and aerial drones for self-localization and target localization in GPS-denied environments,mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,1,0,2,Q-low,B+1: ablation/failure analysis; C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_0840,GPS-Denied Drone Navigation via Cross-Domain Keypoint Matching,J. -W. Hsieh; H. -K. Chen,2026,,10.1109/ICIP61757.2026.11630202,IEEE_Xplore,UAV,outdoor,GPS_denied_confirmed,other,other,RMSE,,,custom,real_world,"This paper proposes a geometry-aware matching framework that decouples the process into specialized extraction, description, and navigation modules",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0843,A Robust Passive Target Localization for Substation Inspection of UAV in a GPS-denied Environment,U. -S. Suh; T. -W. Kim; D. -H. Kang; K. -M. Lee; W. -S. Ra; T. Kim,2021,,10.1109/ICIT46573.2021.9453470,IEEE_Xplore,UAV,simulation,GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,The proposed method shows excellent location estimates with the help of hard constraints on the geometric relation to the transceivers,inspection,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_0852,Combined RGBD-inertial based state estimation for MAV in GPS-denied indoor environments,D. Li; Q. Li; N. Cheng; Q. Wu; J. Song; L. Tang,2013,,10.1109/ASCC.2013.6606361,IEEE_Xplore,UAV,indoor,camera|IMU|GPS_denied_confirmed|wheel_encoder,EKF,loosely_coupled,RMSE,,,custom,simulation,"This paper presents a integrated navigation approach for state estimation of a micro aerial vehicle (MAV) that is capable of autonomous flight in GPS-denied, indoor environments",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+1: ground-truth comparison; A+1: repeatability/multiple runs; CAP: simulation-only -> max Q-medium; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0857,SwarmRaft: Leveraging Consensus for Robust Drone Swarm Coordination in GNSS-Degraded Environments,K. Dev; Y. Madhwal; S. Shevelo; P. Osinenko; Y. Yanovich,2026,,10.1109/JIOT.2025.3645453,IEEE_Xplore,UAV,simulation,GPS_denied_confirmed|WiFi,other,other,RMSE,,,custom,real_world,"This article proposes SwarmRaft, a blockchain-inspired positioning and consensus framework for maintaining coordination and data integrity in UAV swarms operating under GNSS-denied conditions",mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0858,Navigation of UAV without GPS,Aasish C; Ranjitha E.; Razeen Ridhwan U; Bharath Raj S; Angelin Jemi L.,2015,,10.1109/RACE.2015.7097260,IEEE_Xplore,UAV,indoor,IMU,other,other,RMSE,,,custom,real_world,The use of hardware and power consumption in the optical flow navigation is very much less when compared to other navigational aids and thus it is being developed for micro air vehicles enabling to fl,mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,1,0,3,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0859,A Multimode Visual-Inertial Navigation Method for Fixed-wing Aircraft Approach and Landing in GPS-denied and Low Visibility Environments,X. Song; L. Zhang; Z. Zhai; G. Yu,2019,,10.1109/DASC43569.2019.9081785,IEEE_Xplore,UAV,outdoor,camera|IMU|GPS_denied_confirmed|barometer,UKF,loosely_coupled,RMSE,,,custom,real_world,"In this paper, we propose a multimode visual-inertial navigation method that combines the inertial measurement unit (IMU), the forward-looking infrared (FLIR) camera and the barometer into unscented k",mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,1,0,2,Q-low,A+2: real-world experiments; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0860,$\rho$LiRLo: LiDAR-Based Relative Localization with Retro-Reflective Marker,J. Domislovic; R. Milijas; A. Ivanovic; M. Car; G. Vasiljevic; B. A. Ferreira; F. Petric; M. Orsag; S. Bogdan,2025,,10.1109/ICUAS65942.2025.11007861,IEEE_Xplore,UAV,mixed,lidar|IMU|GPS_denied_confirmed,EKF,loosely_coupled,RMSE,,,custom,real_world,"This paper presents $\rho$LiRLo, a LiDAR-based Relative Localization method, designed for reliable robot navigation and control in GNSS-denied environments",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,2,0,0,0,2,Q-low,A+2: real-world experiments; A+1: ground-truth comparison; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0866,Autonomous Aerial Robots for Search and Rescue Missions,K. Sangeeta; S. B; A. Jain; V. Bhutani; L. K. Tyagi; K. A. Jabbar,2023,,10.1109/UPCON59197.2023.10434325,IEEE_Xplore,UAV,mixed,GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,This paper presents a comprehensive study of the latest advancements in drone technology tailored for SAR missions,search_rescue,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_0869,Towards Deep Learning Assisted Autonomous UAVs for Manipulation Tasks in GPS-Denied Environments,A. Kumar; M. Vohra; R. Prakash; L. Behera,2020,,10.1109/IROS45743.2020.9341802,IEEE_Xplore,UAV,outdoor,camera|GPS_denied_confirmed|WiFi,DNN,deep_learning,RMSE,,,custom,simulation,"In this work, we present a pragmatic approach to enable unmanned aerial vehicle (UAVs) to autonomously perform highly complicated tasks of object pick and place",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_0870,"Recent Trends, Techniques, and Applications of AI Based Autonomous Drones",H. M. Raghuwanshi; G. Dhopavkar,2026,,10.1109/ICEI65890.2026.11447876,IEEE_Xplore,UAV,simulation,GPS_denied_confirmed,SLAM,deep_learning,RMSE,,,custom,real_world,"This paper presents a structured survey and comprehensive synthesis of influential research on autonomous drones, focusing on their development, applications, and performance evaluation",inspection,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,2,0,0,0,2,Q-low,A+2: real-world experiments; A+1: ground-truth comparison; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0875,A Proposed Framework for UAS Positioning in GPS-Denied and GPS-Spoofed Environments,J. L. Burbank; L. Foust; T. Greene; N. Kaabouch,2024,,10.1109/ICNS60906.2024.10550601,IEEE_Xplore,UAV,outdoor,GPS_denied_confirmed,other,other,RMSE,,,custom,real_world,Numerous methods have been proposed for position estimation in GPS denied environments,military,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0896,Robust autonomous flight and mission management for MAVs in GPS-denied environments,Y. Bi; M. Lan; J. Li; K. Zhang; H. Qin; S. Lai; B. M. Chen,2017,,10.1109/ASCC.2017.8287144,IEEE_Xplore,UAV,outdoor,lidar|camera|GPS_denied_confirmed,EKF,loosely_coupled,RMSE,,,custom,real_world,"We present our systematic solution with integrated hardware and software design, robust state estimation and mission management",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0916,Electromagnetic orientation using MIMO channel sounding in a GPS-denied environment,P. DeFranco; J. Mackie; K. Warnick,2013,,10.1109/USNC-URSI.2013.6715488,IEEE_Xplore,UAV,mixed,camera|GPS_denied_confirmed|sonar|radar,other,other,RMSE,1.0,m,custom,simulation,We propose a bio-inspired electromagnetic orientation (EO) technique based on multiple-input-multiple-output (MIMO) channel matrices for position discrimination that will allow localization in all wea,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,2,0,0,2,Q-low,A+1: repeatability/multiple runs; B+1: quantitative error metric reported; B+1: ablation/failure analysis; CAP: simulation-only -> max Q-medium; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0932,Development of a Plug-and-Play Infrared Landing System for Multirotor Unmanned Aerial Vehicles,E. Nowak; K. Gupta; H. Najjaran,2017,,10.1109/CRV.2017.23,IEEE_Xplore,UAV,mixed,camera|GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,"Precise landing of multirotor unmanned aerial vehicles (UAVs) in confined, GPS-denied and vision-compromised environments presents a challenge to common autopilot systems",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_0946,A Control Barrier Function Based Visual Servoing Framework for Safe Operation of UAVs in GNSS Denied Settings using Fiducial Markers,A. Lynch; C. Lyu; J. Buzzatto; S. Heshmati-Alamdari; M. Liarokapis,2024,,10.1109/SSRR62954.2024.10770045,IEEE_Xplore,UAV,outdoor,camera|GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,"In this paper, we propose a Control Barrier Function (CBF) based visual servoing framework to ensure the safe operation of a UAV in a GNSS denied setting using fiducial markers",inspection,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_0951,PSS-LIO A Computationally Efficient LiDAR-Inertial Odometry Framework for UAV Building Inspection via Geometric Predictability and Structure Prior Learning,Y. Wang; R. Qiu; A. Tang; L. Li; W. Li; S. Wan; X. Li,2026,,10.1109/TIM.2026.3709427,IEEE_Xplore,UAV,outdoor,lidar|IMU|GPS_denied_confirmed|wheel_encoder,other,other,RMSE,,,custom,real_world,"This article presents PSS-LIO, a building-inspection-oriented LIO framework integrating three complementary mechanisms",inspection,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,1,3,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; D+1: code/data released; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0957,Yaw aided Radar Inertial Odometry using Manhattan World Assumptions,C. Doer; G. F. Trommer,2021,,10.23919/ICINS43216.2021.9470842,IEEE_Xplore,UAV,indoor,camera|IMU|GPS_denied_confirmed|radar|wheel_encoder,VIO,other,RMSE,,,custom,real_world,The proposed system is evaluated in various indoor datasets with carried and drone datasets,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0960,Cooperative Visual Inertial Odometry for Heterogeneous Swarm of Drones Navigating in Noisy Environments,K. C. Atik; E. Erdogan; A. Y. Yahsi; F. Kara; B. Yalcin; G. Cetin; N. K. Ure,2022,,10.1109/ISIE51582.2022.9831647,IEEE_Xplore,UAV,simulation,camera|IMU|GPS_denied_confirmed|UWB|wheel_encoder,VIO,other,RMSE,,,custom,real_world,This paper presents a methodology for enhancing the localization performance of drone swarms by collaborative propagation of the estimates of drones equipped with higher cost sensors to the drones wit,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: trajectory scale reported; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0961,Multimodal Image Registration for GPS-denied UAV Navigation Based on Disentangled Representations,H. Li; Z. Liu; Y. Lyu; F. Wu,2023,,10.1109/ICRA48891.2023.10161567,IEEE_Xplore,UAV,outdoor,camera|GPS_denied_confirmed,other,other,RMSE,,,custom,real_world,"In this work, we propose a multimodal image registration method to deal with near-infrared and visible images so that it can be applied to visual navigation system for the localization of UAVs in GPS-",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0966,UAV-BS Operation Plan Using Reinforcement Learning for Unified Communication and Positioning in GPS-Denied Environment,G. Haile; J. Lim,2024,,10.23919/transcom.2023EBP3174,IEEE_Xplore,UAV,simulation,GPS_denied_confirmed|WiFi,DNN,other,RMSE,,,custom,simulation,"In this study, we propose an UAV operation model for unified communication and localization using reinforcement learning (UCL-RL) in a suburban environment which has no cellular communication and GPS ",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_0973,Landmark Placement for Localization in a GPS-denied Environment,K. Sundar; S. Srinivasan; S. Misra; S. Rathinam; R. Sharma,2018,,10.23919/ACC.2018.8431886,IEEE_Xplore,UGV,simulation,GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,"In particular, given the vehicle's path, we formulate a landmark-placement problem and present algorithms to place the minimum number of landmarks while satisfying the localization, sensing, and colli",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_0981,Multi-sensor Data Analysis in Terms of Autonomous Drone Flight without GPS,G. Issassis; P. Marcoň; J. Janoušek; L. Venkrbec,2023,,10.1109/PIERS59004.2023.10221335,IEEE_Xplore,UAV,outdoor,IMU|barometer|magnetometer,other,other,RMSE,,,custom,simulation,"The paper focuses on the movement of a drone without a GPS (Global Positioning System) signal. For this purpose, different types of sensors and their output data are described. In order to realize a f",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,0,1,Q-low,B+1: ablation/failure analysis; CAP: simulation-only -> max Q-medium
REC_0986,Field Test Results of GNSS-denied Inertial Navigation aided by Phased-array Radio Systems for UAVs,K. Gryte; T. H. Bryne; S. M. Albrektsen; T. A. Johansen,2019,,10.1109/ICUAS.2019.8798057,IEEE_Xplore,UAV,outdoor,IMU|GPS_denied_confirmed,EKF,other,RMSE,,,custom,real_world,"Unmanned aerial vehicles (UAVs) often depend on global navigation satellite systems (GNSS) and magnetic compasses for navigation, making them exposed to malicious attacks and sensitive to magnetic ano",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,2,0,1,0,3,Q-low,A+2: real-world experiments; A+1: ground-truth comparison; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0993,"Fast, autonomous flight in GPS-denied and cluttered environments",Mohta K.; Watterson M.; Mulgaonkar Y.; Liu S.; Qu C.; Makineni A.; Saulnier K.; Sun K.; Zhu A.; Delmerico J.; Karydis K.; Atanasov N.; Loianno G.; Scaramuzza D.; Daniilidis K.; Taylor C.J.; Kumar V.,2018,,10.1002/rob.21774,Scopus,UAV,indoor,GPS_denied_confirmed,other,loosely_coupled,RMSE,,,custom,real_world,This challenge is addressed in the present paper,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
