id,title,authors,year,doi,venue,source,fulltext_available,pdf_pages,platform_type,sensor_list,primary_method,method_category,environment,experiment_type,real_or_sim,metrics_reported,ate_rmse_m,application_domain,multi_agent,notes,qa_rigor,qa_reporting,qa_baseline,qa_repro,qa_total,qa_tier,qa_notes,citation_tier
REC_1146,Micro-radar and UWB aided UAV navigation in GNSS denied environment,Zahran S.; Mostafa M.M.; Masiero A.; Moussa A.M.; Vettore A.; El-Sheimy N.,2018,10.5194/isprs-archives-XLII-1-469-2018,IEEE Conference/Journal,Scopus,True,8,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;UWB;Optical_Flow,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Real_World,Real_World,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 8-page PDF. Primary evaluation: Real_World with sensors [IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;UWB;Optical_Flow].,3,3,0,0,6,Q-medium,"Rigor=3/4, Reporting=3/3, Baseline=0/2, Repro=0/1. Total=6/10 (Q-medium).",Important
REC_1148,UAV-Based Structural Health Monitoring Using a Two-Stage CNN Model with Lighthouse Localization in GNSS-Denied Environments,Chu T.S.C.; Sorilla J.; Chua A.Y.,2025,10.28991/HIJ-2025-06-02-03,IEEE Conference/Journal,Scopus,True,13,Multi_Platform,IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave;UWB;Optical_Flow,LiDAR_Inertial_Odometry_SLAM,LiDAR-Inertial / LiDAR SLAM,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 13-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave;UWB;Optical_Flow].,4,3,1,0,8,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=8/10 (Q-high).",Core
REC_1150,NaviLoc: Trajectory-Level Visual Localization for GNSS-Denied UAV Navigation,Shpagin P.; Panchenko T.,2026,10.3390/drones10020097,IEEE Conference/Journal,Scopus,True,17,UAV,IMU;Stereo_Camera;LiDAR_3D,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Urban;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 17-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_3D].,4,3,2,1,10,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=2/2, Repro=1/1. Total=10/10 (Q-high).",Core
REC_1159,GPS-Denied Navigation Aided by Synthetic Aperture Radar Using the Range-Doppler Algorithm,Lindstrom C.; Christensen R.; Gunther J.; Jenkins S.,2022,10.33012/navi.533,IEEE Conference/Journal,Scopus,True,29,UAV,IMU;Monocular_Camera;LiDAR_3D;Radar_mmWave;UWB;Sonar,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 29-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera;LiDAR_3D;Radar_mmWave;UWB;Sonar].,3,2,0,0,5,Q-medium,"Rigor=3/4, Reporting=2/3, Baseline=0/2, Repro=0/1. Total=5/10 (Q-medium).",Important
REC_1160,Towards Large-Scale Relative Localization in Multi-Robot Systems with Dynamic UWB Role Allocation,Moron P.T.; Queralta J.P.; Westerlund T.,2022,10.1109/ICRAE56463.2022.10054614,IEEE Conference/Journal,Scopus,True,8,UAV,IMU;Depth_Camera;LiDAR_3D;UWB,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 8-page PDF. Primary evaluation: Simulation with sensors [IMU;Depth_Camera;LiDAR_3D;UWB].,1,3,1,1,6,Q-medium,"Rigor=1/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=6/10 (Q-medium).",Important
REC_1163,A comparative study of TERCOM-EKF and ViSensorRF for UAV localization in GNSS-denied environments,Jarraya I.; Gabr K.; Abdelkader M.; Alahmed F.; Bilal Kadri M.; Boulila W.,2026,10.1016/j.rineng.2025.108279,IEEE Conference/Journal,Scopus,True,15,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,0.356m,Inspection,Multi_Agent,Parsed from 15-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave].,4,3,2,1,10,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=2/2, Repro=1/1. Total=10/10 (Q-high).",Core
REC_1165,UAV Localization in GPS-Denied Environments: A Review,Wu Y.; Liu D.; Ma J.; He X.,2026,10.1109/TSMC.2026.3708505,IEEE Conference/Journal,Scopus,True,17,Multi_Platform,IMU;Event_Camera;LiDAR_3D;Radar_mmWave;UWB;Sonar,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Real_World,Real_World,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 17-page PDF. Primary evaluation: Real_World with sensors [IMU;Event_Camera;LiDAR_3D;Radar_mmWave;UWB;Sonar].,3,3,1,0,7,Q-medium,"Rigor=3/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=7/10 (Q-medium).",Important
REC_1167,APF-Driven Lightweight UAV Swarm Trajectory Optimization in GNSS-Denied Air–Terrestrial Navigation,Guo R.; Yuan H.; Chen X.; Li W.,2026,10.3390/electronics15061207,IEEE Conference/Journal,Scopus,True,20,Multi_Platform,IMU;Monocular_Camera;Radar_mmWave;Sonar,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 20-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera;Radar_mmWave;Sonar].,3,3,0,0,6,Q-medium,"Rigor=3/4, Reporting=3/3, Baseline=0/2, Repro=0/1. Total=6/10 (Q-medium).",Important
REC_1171,"LiDAR-Based Multi-Modal UAV Navigation Dataset for Robust Benchmarking in Complex-Structured, GNSS-Denied Industrial Environments",Qiu Z.; Lin D.; Liu B.; Han H.; Guo W.; Liang J.; Chen Z.; Yan Z.; Wang H.; Yang X.; Liu Z.; Zhao L.,2026,10.3390/drones10080611,IEEE Conference/Journal,Scopus,True,50,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 50-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_3D].,3,3,1,1,8,Q-high,"Rigor=3/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=8/10 (Q-high).",Core
REC_1172,LiDAR Inertial Mapping of Non-Manhattan Topologies for UAV-Based Aircraft Inspection in GNSS-Denied Environments,Pugliese R.; Abel D.,2022,10.1016/j.ifacol.2023.01.132,IEEE Conference/Journal,Scopus,True,6,UAV,IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 6-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave].,0,2,1,1,4,Q-low,"Rigor=0/4, Reporting=2/3, Baseline=1/2, Repro=1/1. Total=4/10 (Q-low).",Peripheral
REC_1175,Deep Learning for Autonomous UAV Navigation: Multi-Modal Visual-Inertial Pose Estimation in GPS-Denied Environments,Izadbakhsh S.; Khademi M.,2026,10.5194/isprs-annals-X-4-W8-2025-389-2026,IEEE Conference/Journal,Scopus,True,7,UAV,IMU;Stereo_Camera;LiDAR_3D;Optical_Flow,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Real_World,Real_World,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 7-page PDF. Primary evaluation: Real_World with sensors [IMU;Stereo_Camera;LiDAR_3D;Optical_Flow].,3,3,1,0,7,Q-medium,"Rigor=3/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=7/10 (Q-medium).",Important
REC_1178,Aerial-Ground Robots Collaborative 3D Mapping in GNSS-Denied Environments,Yue Y.; Zhao C.; Wang Y.; Yang Y.; Wang D.,2022,10.1109/ICRA46639.2022.9812319,IEEE Conference/Journal,Scopus,True,7,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D,LiDAR_Inertial_Odometry_SLAM,LiDAR-Inertial / LiDAR SLAM,Indoor;Forest/Canopy;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Multi_Agent,Parsed from 7-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;LiDAR_3D].,0,3,1,0,4,Q-low,"Rigor=0/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=4/10 (Q-low).",Peripheral
REC_1185,UAV swarm distributed cooperative localization in GNSS-denied environments: an ICMC and ACPM Fusion approach,Yue W.; Wang Y.; Zhang X.; Wang L.; Liu Z.; Li L.; Zhu L.,2026,10.1016/j.adhoc.2026.104363,IEEE Conference/Journal,Scopus,True,14,UAV,IMU;Monocular_Camera;UWB;Sonar,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 14-page PDF. Primary evaluation: Simulation with sensors [IMU;Monocular_Camera;UWB;Sonar].,1,3,2,0,6,Q-medium,"Rigor=1/4, Reporting=3/3, Baseline=2/2, Repro=0/1. Total=6/10 (Q-medium).",Important
REC_1186,Landmarks based path planning for UAVs in GPS-denied areas,Singh S.; Sujit P.B.,2016,10.1016/j.ifacol.2016.03.086,IEEE Conference/Journal,Scopus,True,5,UAV,IMU;Monocular_Camera;LiDAR_3D,LiDAR_Inertial_Odometry_SLAM,LiDAR-Inertial / LiDAR SLAM,Urban;Underground/Tunnel;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent,NOT_REPORTED,Mapping/Surveying,Multi_Agent,Parsed from 5-page PDF. Primary evaluation: Simulation with sensors [IMU;Monocular_Camera;LiDAR_3D].,1,2,0,0,3,Q-low,"Rigor=1/4, Reporting=2/3, Baseline=0/2, Repro=0/1. Total=3/10 (Q-low).",Peripheral
REC_1187,Group coordination and path replan tactics in GPS denied environments,Suresh M.; Ghose D.,2016,10.1109/ICUAS.2016.7502646,IEEE Conference/Journal,Scopus,True,9,UAV,IMU;Monocular_Camera;LiDAR_3D,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate,NOT_REPORTED,Mapping/Surveying,Multi_Agent,Parsed from 9-page PDF. Primary evaluation: Simulation with sensors [IMU;Monocular_Camera;LiDAR_3D].,1,3,0,0,4,Q-low,"Rigor=1/4, Reporting=3/3, Baseline=0/2, Repro=0/1. Total=4/10 (Q-low).",Peripheral
REC_1189,"Leonardo Drone Contest Autonomous Drone Competition: Overview, Results, and Lessons Learned from Politecnico di Milano Team",Roggi G.; Meraglia S.; Lovera M.,2023,10.1007/s10846-023-01855-w,IEEE Conference/Journal,Scopus,True,23,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 23-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;LiDAR_3D].,2,3,1,1,7,Q-medium,"Rigor=2/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=7/10 (Q-medium).",Important
REC_1190,Reduction of GNSS-Denied inertial navigation errors for fixed wing autonomous unmanned air vehicles,Gallo E.; Barrientos A.,2022,10.1016/j.ast.2021.107237,IEEE Conference/Journal,Scopus,True,30,Multi_Platform,IMU;Stereo_Camera;LiDAR_2D;Radar_mmWave;Sonar,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 30-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;LiDAR_2D;Radar_mmWave;Sonar].,1,3,1,1,6,Q-medium,"Rigor=1/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=6/10 (Q-medium).",Important
REC_1191,Computationally Light Spectrally Normalized Memory Neuron Network based Estimator for GPS-denied operation of Micro-UAV,Rao N.; Sundaram S.; Raghavendra V.,2023,10.1109/CoDIT58514.2023.10284327,IEEE Conference/Journal,Scopus,True,12,UAV,IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;Sonar,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 12-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;Sonar].,1,2,1,1,5,Q-medium,"Rigor=1/4, Reporting=2/3, Baseline=1/2, Repro=1/1. Total=5/10 (Q-medium).",Important
REC_1192,Indoor UAV Localization Using a Tether,Xiao X.; Fan Y.; Dufek J.; Murphy R.,2018,10.1109/SSRR.2018.8468627,IEEE Conference/Journal,Scopus,True,6,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;UWB,Visual_SLAM,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Adversarial/EW,Real_World,Real_World,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 6-page PDF. Primary evaluation: Real_World with sensors [IMU;Stereo_Camera;LiDAR_3D;UWB].,4,2,0,0,6,Q-medium,"Rigor=4/4, Reporting=2/3, Baseline=0/2, Repro=0/1. Total=6/10 (Q-medium).",Important
REC_1194,A Unmanned Aerial Vehicle (UAV)/Unmanned Ground Vehicle (UGV) Dynamic Autonomous Docking Scheme in GPS-Denied Environments,Cheng C.; Li X.; Xie L.; Li L.,2023,10.3390/drones7100613,IEEE Conference/Journal,Scopus,True,26,Multi_Platform,IMU;Thermal_Camera;LiDAR_3D;UWB,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 26-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Thermal_Camera;LiDAR_3D;UWB].,4,3,0,1,8,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=0/2, Repro=1/1. Total=8/10 (Q-high).",Important
REC_1196,Precision Landing of a Quadcopter Drone by Smartphone Video Guidance Sensor in a GPS-Denied Environment,Bautista N.; Gutierrez H.; Inness J.; Rakoczy J.,2023,10.3390/s23041934,IEEE Conference/Journal,Scopus,True,17,Multi_Platform,IMU;Thermal_Camera;LiDAR_3D,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 17-page PDF. Primary evaluation: Simulation with sensors [IMU;Thermal_Camera;LiDAR_3D].,1,3,0,1,5,Q-medium,"Rigor=1/4, Reporting=3/3, Baseline=0/2, Repro=1/1. Total=5/10 (Q-medium).",Important
REC_1207,GPS-denied indoor and outdoor monocular vision aided navigation and control of unmanned aircraft,Chowdhary G.; Johnson E.N.; Magree D.; Wu A.; Shein A.,2013,10.1002/rob.21454,IEEE Conference/Journal,Scopus,True,45,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;Sonar,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 45-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_3D;Sonar].,4,3,0,0,7,Q-medium,"Rigor=4/4, Reporting=3/3, Baseline=0/2, Repro=0/1. Total=7/10 (Q-medium).",Important
REC_1208,Energy-Aware Adaptive Communication Topology with Edge-AI Navigation for UAV Swarms in GNSS-Denied Environments,Tulembayev A.; Dolya A.; Kuttybayeva A.; Jussupbekov T.; Tazhen K.,2026,10.3390/drones10040273,IEEE Conference/Journal,Scopus,True,33,Multi_Platform,IMU;Monocular_Camera;Radar_mmWave;UWB;Sonar,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 33-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera;Radar_mmWave;UWB;Sonar].,3,3,0,0,6,Q-medium,"Rigor=3/4, Reporting=3/3, Baseline=0/2, Repro=0/1. Total=6/10 (Q-medium).",Important
REC_1212,Autonomous drone hunter operating by deep learning and all-onboard computations in GPS-denied environments,Wyder P.M.; Chen Y.-S.; Lasrado A.J.; Pelles R.J.; Kwiatkowski R.; Comas E.O.A.; Kennedy R.; Mangla A.; Huang Z.; Hu X.; Xiong Z.; Aharoni T.; Chuang T.-C.; Lipson H.,2019,10.1371/journal.pone.0225092,IEEE Conference/Journal,Scopus,True,18,UAV,IMU;Stereo_Camera;LiDAR_3D;Optical_Flow;Sonar,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 18-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_3D;Optical_Flow;Sonar].,2,2,0,0,4,Q-low,"Rigor=2/4, Reporting=2/3, Baseline=0/2, Repro=0/1. Total=4/10 (Q-low).",Peripheral
REC_1216,A Two-Stage Residual Extended Kalman Filter using Extreme Gradient Boosting and Kolmogorov–Arnold Networks for terrain-aided Unmanned Aerial Vehicle Localization in Global Navigation Satellite System-denied environments,Abdelkader M.; Jarraya I.; Gabr K.; Al-Batati A.S.; AlMusalami A.; Alahmed F.; Boulila W.,2026,10.1016/j.engappai.2026.114430,IEEE Conference/Journal,Scopus,True,19,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;UWB,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 19-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;UWB].,4,3,1,1,9,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=9/10 (Q-high).",Core
REC_1217,Vision based UAS navigation for RFI localization,Perkins A.; Chen Y.-H.; Lo S.; Enge P.,2018,10.33012/2018.16060,IEEE Conference/Journal,Scopus,True,11,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 11-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;LiDAR_3D].,2,2,1,1,6,Q-medium,"Rigor=2/4, Reporting=2/3, Baseline=1/2, Repro=1/1. Total=6/10 (Q-medium).",Important
REC_1223,"uVGS-2: The Micro Video Guidance Sensor: A 6-DoF Robust Pose Estimator for Autonomous Proximity Maneuvers in Drones, Spacecraft and Mobile Robot Navigation",Gutierrez H.; Cornejo J.; Bertaska I.,2026,10.3390/drones10070535,IEEE Conference/Journal,Scopus,True,32,Multi_Platform,IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 32-page PDF. Primary evaluation: Simulation with sensors [IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave].,1,3,1,0,5,Q-medium,"Rigor=1/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=5/10 (Q-medium).",Important
REC_1232,Range–Visual–Inertial Odometry with Coarse-to-Fine Image Registration Fusion for UAV Localization,Hao Y.; He M.; Liu Y.; Liu J.; Meng Z.,2023,10.3390/drones7080540,IEEE Conference/Journal,Scopus,True,18,UAV,IMU;Stereo_Camera;LiDAR_3D,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 18-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_3D].,4,3,1,1,9,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=9/10 (Q-high).",Core
REC_1235,Autonomous Positioning System for UAV Scene Matching Under GNSS-Denied Environments,Du S.; Ma C.; Wu P.; Yu A.; Li D.; Dong Z.,2026,10.3233/ATDE260245,IEEE Conference/Journal,Scopus,True,8,UAV,IMU;Monocular_Camera,Radio_Based_Positioning,UWB / Radio / Beacons,Indoor;Underground/Tunnel;Adversarial/EW,Real_World,Real_World,ATE_RMSE;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 8-page PDF. Primary evaluation: Real_World with sensors [IMU;Monocular_Camera].,3,3,0,0,6,Q-medium,"Rigor=3/4, Reporting=3/3, Baseline=0/2, Repro=0/1. Total=6/10 (Q-medium).",Important
REC_1243,Adaptive Formation Control of UAVs near Structures for Robust Localization and Efficient Task Execution,Haneda M.; Funabora Y.; Doki S.; Doki K.,2026,10.20965/jrm.2026.p0907,IEEE Conference/Journal,Scopus,True,12,Multi_Platform,IMU;Monocular_Camera;LiDAR_3D;UWB;Optical_Flow,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 12-page PDF. Primary evaluation: Simulation with sensors [IMU;Monocular_Camera;LiDAR_3D;UWB;Optical_Flow].,2,3,2,1,8,Q-high,"Rigor=2/4, Reporting=3/3, Baseline=2/2, Repro=1/1. Total=8/10 (Q-high).",Core
REC_1245,Fusion of Optical Flow and Dead Reckoning Algorithms for UAV Navigation Without GPS,Walczak J.; Szykuła B.; Targowski P.; Pałys T.,2025,10.12716/1001.19.04.02,IEEE Conference/Journal,Scopus,True,6,UAV,IMU;Monocular_Camera;LiDAR_3D;Radar_mmWave;Optical_Flow;Sonar,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 6-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera;LiDAR_3D;Radar_mmWave;Optical_Flow;Sonar].,2,3,1,0,6,Q-medium,"Rigor=2/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=6/10 (Q-medium).",Important
