paper_id,title,first_author,year,venue,doi,q1_clear_problem,q2_sensor_config,q3_quant_results,q4_baseline_comparison,q5_hardware_validation,q6_statistical_rigor,q7_doi_reproducibility,q8_reporting_depth,total_score,quality_tier
REC_0590,Extended Kalman Filter for indoor and outdoor localization of a wheeled mobile robot,A. Skobeleva,2016,,10.1109/AUCC.2016.7868190,1,1,1,0,1,0,1,1,6,High
REC_0591,On improved Simultaneous Localization and Mapping algorithm for underwater navigation,M. Cao,2016,,10.1109/ChiCC.2016.7554177,1,1,1,1,0,0,1,1,6,High
REC_0592,YO-VIO: Robust Multi-Sensor Semantic Fusion Localization in Dynamic Indoor Environments,C. Huang,2021,,10.1109/IPIN51156.2021.9662614,1,1,1,1,0,0,1,1,6,High
REC_0593,Evaluating Global Navigation Satellite System (GNSS) Performance for Autonomous Vehicle Navigation in Urban Environments,S. Stefanov,2025,,10.1109/CIEES66347.2025.11300010,1,0,1,1,1,1,1,1,7,High
REC_0594,Google map aided visual navigation for UAVs in GPS-denied environment,M. Shan,2015,,10.1109/ROBIO.2015.7418753,1,1,1,0,0,0,1,1,5,Medium
REC_0595,Optimal Navigation and Obstacle Avoidance for UAV in Urban Canyons,Y. Hu,2025,,10.1109/MetroAeroSpace64938.2025.11114464,1,1,1,0,0,0,1,1,5,Medium
REC_0596,Robust Motion Controller for Mobile Robot Navigation in Indoor Environment,F. A. Jafar,2012,,10.1109/CIMSim.2012.48,1,0,0,0,1,1,1,1,5,Medium
REC_0597,Fusion of Visual Attention and Scene Descriptions With Deep Reinforcement Learning for AAV Indoor Autonomous Navigation,H. Samma,2025,,10.1109/ACCESS.2025.3566428,1,1,1,1,0,0,1,1,6,High
REC_0598,Compact Passive Millimeter Wave Imager for Degraded Visual and GPS-Denied Navigation,T. Dillon,2019,,10.1109/RAPID.2019.8864251,1,1,1,0,0,0,1,1,5,Medium
REC_0599,Indoor Navigation Based on Global and Local Path Planning for Wheeled Mobile Robot in Airport,X. Xu,2018,,10.1109/WCICA.2018.8630407,1,1,0,0,0,0,1,1,4,Medium
REC_0600,Are Learning-Based Approaches Ready for Real-World Indoor Navigation? A Case for Imitation Learning,N. Selvaraj,2025,,10.1109/ECMR65884.2025.11163316,1,1,0,1,0,0,1,1,5,Medium
REC_0601,Waypoint Navigation in the Image Plane for Autonomous Navigation of UAV in Vision-Based UAV-AGV System*,A. Kumar Sivarathri,2024,,10.1109/MESA61532.2024.10704849,1,1,0,0,0,0,1,1,4,Medium
REC_0602,Long Range Underwater Localization and Navigation using Gravity-Based Measurements,P. Pasnani,2020,,10.1109/SMC42975.2020.9282989,1,1,1,0,1,0,1,1,6,High
REC_0603,Research On Air-Ground Collaborative Navigation Method in Unknown Indoor Environment,Z. Wang,2026,,10.23919/CSITecCPS00081.2026.00012,1,1,1,0,1,1,1,1,7,High
REC_0604,A Fully Autonomous Indoor Quadrotor,S. Grzonka,2012,,10.1109/TRO.2011.2162999,1,0,0,0,0,0,1,1,3,Low
REC_0606,Semantic Mapping Based on ORB-SLAM and YOLO in Indoor Scenes,Q. Wang,2023,,10.1109/ECICE59523.2023.10383074,1,1,1,0,1,1,1,1,7,High
REC_0607,Integration of GNSS and Fiber-Optic Gyroscope: Improving Navigation Robustness under Satellite Signal Loss,Y. Tashtay,2025,,10.1109/EExPolytech66949.2025.11253802,1,1,1,0,0,1,1,1,6,High
REC_0608,Signal Strength-Guided Return Navigation for UAVs in GPS-Denied Environments,O. Rathnayake,2026,,10.1109/ICIIS69028.2026.11450718,1,0,0,0,0,0,1,1,3,Low
REC_0609,Navigation Guided by Visual Markers and Path Planning for Mobile Robots in Confined Environments,F. A. Chicaiza,2022,,10.1109/ARGENCON55245.2022.9939773,1,1,1,0,0,0,1,1,5,Medium
REC_0610,Simulation of UAV-Based Indoor Mapping for Multi-Story Building Using a RGB-D SLAM Solution,W. Wu,2024,,10.1109/I2MTC60896.2024.10560638,1,1,0,1,0,0,1,1,5,Medium
REC_0611,Application of Robust Filtering Algorithm Based on Mahalanobis Distance in Anti GNSS Deception Attack of Multi-sensor Integrated Navigation on Unmanned Platforms,P. Jiang,2026,,10.1109/ICAISISAS68969.2026.11567838,1,0,1,1,0,0,1,1,5,Medium
REC_0612,Research on Autonomous UAV Power Inspection Method Based on Visual SLAM and Multi-View 3D Reconstruction,M. Li,2025,,10.1109/CEI66465.2025.11398715,1,0,1,0,1,0,1,1,5,Medium
REC_0613,On hearing your position through light for mobile robot indoor navigation,S. Ma,2016,,10.1109/ICMEW.2016.7574761,1,0,0,1,0,0,1,1,4,Medium
REC_0614,Autonomous Cooperative Mapping of GPS-Denied Cluttered Environments Using Gaussian Process Regression,D. Mansfield,2024,,10.1109/ICCA62789.2024.10591901,1,0,1,0,1,0,1,1,5,Medium
REC_0615,UAV State Estimation and Trajectory Prediction using Transformer-based Neural Networks and Feature-based Visual Odometry,Y. Grigoriou,2025,,10.1109/SMC58881.2025.11343560,1,1,1,0,1,0,1,1,6,High
REC_0616,Novel method for underwater navigation aiding using a companion underwater robot as a guiding platforms,V. Djapic,2013,,10.1109/OCEANS-Bergen.2013.6608153,1,0,1,0,0,0,1,1,4,Medium
REC_0617,Visual-Inertial Fusion for Indoor Autonomous Navigation of a Quadrotor Using ORB-SLAM,S. J. Haddadi,2018,,10.1109/LARS/SBR/WRE.2018.00028,1,1,1,0,0,0,1,1,5,Medium
REC_0618,Long-Term Localization Method Integrated With Voxel Mapping LiDAR Odometry and Adaptive Updating Map in Diverse Environment,H. Liu,2025,,10.1109/TIM.2025.3533630,1,1,1,1,0,1,1,1,7,High
REC_0619,Submarine Geophysical Navigation of Autonomous Underwater Vehicle Using Extended Kalman Filter,Z. Yu,2023,,10.1109/ICEACE60673.2023.10442118,1,0,1,1,0,0,1,1,5,Medium
REC_0620,Terrain Aided Planetary UAV Localization Based on Geo-referencing,X. Wan,2022,,10.1109/TGRS.2022.3198745,1,1,1,1,1,0,1,1,7,High
REC_0621,Routing unmanned vehicles in GPS-denied environments,K. Sundar,2017,,10.1109/ICUAS.2017.7991488,1,1,0,0,0,0,1,1,4,Medium
REC_0622,Micro-Drone Ego-Velocity and Height Estimation in GPS-Denied Environments Using an FMCW MIMO Radar,J. Barra,2023,,10.1109/JSEN.2022.3229421,1,1,0,0,1,0,1,1,5,Medium
REC_0623,Thermal-LiDAR Fusion for Robust Tunnel Localization in GNSS-Denied and Low-Visibility Conditions,L. Schichler,2025,,10.1109/IAVVC61942.2025.11219499,1,1,0,0,0,0,1,1,4,Medium
REC_0624,Autonomous indoor navigation of a stock quadcopter with off-board control,A. Garcia,2017,,10.1109/RED-UAS.2017.8101656,1,1,0,1,1,0,1,1,6,High
REC_0625,A method to LRF noise filtering for the transparent obstacle in mobile robot indoor navigation environment with straight glass wall,J. Park,2016,,10.1109/URAI.2016.7625735,1,0,1,0,0,0,1,1,4,Medium
REC_0626,Integrated indoor navigation system for aerial vehicle using visual odometry and artificial landmark matching,X. He,2014,,10.1109/CGNCC.2014.7007494,1,1,1,0,0,0,1,1,5,Medium
REC_0627,Comparative Analysis of A * Algorithm and Deep Deterministic Policy Gradient for Autonomous Navigation in Indoor Environment,A. A. S,2025,,10.1109/ICITEICS64870.2025.11341112,1,1,1,0,1,0,1,1,6,High
REC_0628,Pair-Navi: Peer-to-Peer Indoor Navigation with Mobile Visual SLAM,E. Dong,2019,,10.1109/INFOCOM.2019.8737640,1,0,1,1,0,0,1,1,5,Medium
REC_0629,Vehicle Inertial Localization With Adaptive Noise Estimation and Pseudo-Measurement Constraints in GNSS-Denied Environment,G. Huang,2025,,10.1109/JIOT.2025.3593605,1,0,1,1,1,1,1,1,7,High
REC_0630,Real-Time Detection of Mine-Like Objects for Semantic-Guided Underwater Robot Navigation,V. Sineglazov,2025,,10.1109/MSNMC61130.2025.11399724,1,0,1,1,1,1,1,1,7,High
REC_0631,Invited Speaker 1: Navigation without GPS for Unmanned Aerial Vehicles,L. Feng,2019,,10.1109/IConDA47345.2019.9034681,1,1,0,0,1,0,1,1,5,Medium
REC_0632,Acouhouse: An Acoustic Lighthouses System to Enable Underwater Navigation,M. Biagi,2025,,10.23919/OCEANS59106.2025.11244900,1,0,0,0,0,0,1,1,3,Low
REC_0634,A Study on a Navigation Method Based on Linguistic Information for Service Robots,S. Sasaki,2025,,10.1109/IECON58223.2025.11221575,1,0,0,1,0,0,1,1,4,Medium
REC_0635,Visual Navigation of Mobile Robots in Complex Environments Based on Distributed Deep Reinforcement Learning,Y. Zhang,2022,,10.1109/ACAIT56212.2022.10137974,1,0,0,0,0,0,1,1,3,Low
REC_0636,A Fine Anti-Noise Algorithm Based on Matrix Block Variational Estimation in Underwater Navigation,H. Huang,2021,,10.23919/CCC52363.2021.9549465,1,1,1,1,0,1,1,1,7,High
REC_0637,Miniature IMU/INS with optimally fused low drift MEMS gyro and accelerometers for applications in GPS-denied environments,M. Tanenhaus,2012,,10.1109/PLANS.2012.6236890,1,1,1,1,0,0,1,1,6,High
REC_0638,A Universal LiDAR SLAM Accelerator System on Low-Cost FPGA,K. Sugiura,2022,,10.1109/ACCESS.2022.3157822,1,1,1,1,1,0,1,1,7,High
REC_0639,A Vision-Based Approach to Autonomous Landing of an eVTOL Aircraft in GPS-Denied Environments,F. V. Benitez,2023,,10.1109/DASC58513.2023.10311329,1,1,0,0,1,0,1,1,5,Medium
REC_0640,Thermal Image Based Direct Method Visual-Inertial Odometry for Robot Navigation,Z. Sun,2023,,10.1109/RICAI60863.2023.10488925,1,1,1,1,0,0,1,1,6,High
REC_0641,Analysis of information provision methods for indoor navigation using interactive floor projection,M. Suyama,2017,,10.1109/SII.2017.8279355,1,1,1,1,0,0,1,1,6,High
REC_0642,A Novel Approach to Mobile Indoor Navigation Systems,M. Zhanbyrtayev,2016,,10.1145/2897073.2897131,1,0,1,0,0,0,1,1,4,Medium
REC_0643,"Robust Localization in Both Urban and Rural Environments for Fusion of LiDAR-SLAM, GNSS, and Odometry",T. Ochiai,2022,,10.1109/CCTA49430.2022.9966039,1,1,0,0,0,0,1,1,4,Medium
REC_0644,Autonomous Localization and Navigation for Drones Over Rivers,P. -C. Wu,2026,,10.1109/ACCESS.2025.3650454,1,1,1,0,0,0,1,1,5,Medium
REC_0645,Lidar Indoor Navigation,V. Y,2025,,10.1109/INSPIRE67328.2025.11300615,1,1,1,0,1,0,1,1,6,High
REC_0646,Indoor Mapping and Analysis Based on Optimized Existing 2D SLAM Algorithm,Y. Xiao,2024,,10.1109/RAIIC61787.2024.10670734,1,0,1,1,1,0,1,1,6,High
REC_0647,Radiation Source Localization in GPS-Denied Environments Using Aerial Robots,F. Mascarich,2018,,10.1109/ICRA.2018.8460760,1,0,0,0,1,0,1,1,4,Medium
REC_0648,Vision aided motion estimation for unmanned helicopters in GPS denied environments,Feng Lin,2010,,10.1109/ICCIS.2010.5518578,1,1,0,0,1,0,1,1,5,Medium
REC_0649,Localization and feature recognition: Implementation on an indoor navigator robot,Z. Lye,2014,,10.1109/MECATRONICS.2014.7018561,1,1,0,0,0,1,1,1,5,Medium
REC_0650,Leveraging Smart Tunnel Systems: V2X-Driven Positioning for CAVs in GNSS-Denied Scenarios,R. Viterbo,2025,,10.1109/WCNC61545.2025.10978281,1,1,0,0,0,0,1,1,4,Medium
REC_0651,Vector Field-based Autonomous Navigation in a Tunnel-like Environment,L. Feng,2024,,10.1109/IPIN62893.2024.10786181,1,1,0,0,0,1,1,1,5,Medium
REC_0652,Reinforcement Learning-Based Autonomous UAV Navigation in Indoor Environments Towards Human Detection,V. Geeganage,2026,,10.1109/ICIPRoB69625.2026.11497788,1,1,0,0,1,0,1,1,5,Medium
REC_0653,An efficient UAV navigation solution for confined but partially known indoor environments,F. Wang,2014,,10.1109/ICCA.2014.6871120,1,0,0,0,1,0,1,1,4,Medium
REC_0654,Robust self-localization system based on multi-sensor information fusion in city environments,Z. Xia,2019,,10.1109/ITCA49981.2019.00011,1,1,1,0,0,0,1,1,5,Medium
REC_0655,Map construction and exploration with measurements of laser rangefinders,G. -S. Huang,2017,,10.1109/ICMA.2017.8016067,1,1,1,1,0,0,1,1,6,High
REC_0656,Vision-Based UAV Localization by Aerial and Satellite Image Matching,H. -Y. Lin,2026,,10.1109/ACCESS.2026.3684630,1,1,1,1,1,0,1,1,7,High
REC_0657,EKF-LOAM: An Adaptive Fusion of LiDAR SLAM With Wheel Odometry and Inertial Data for Confined Spaces With Few Geometric Features,G. P. C. Júnior,2022,,10.1109/TASE.2022.3169442,1,1,1,1,1,1,1,1,8,High
REC_0658,Depth camera based indoor mobile robot localization and navigation,J. Biswas,2012,,10.1109/ICRA.2012.6224766,1,1,1,0,1,0,1,1,6,High
REC_0659,Fast Swarming of UAVs in GNSS-Denied Feature-Poor Environments Without Explicit Communication,J. Horyna,2024,,10.1109/LRA.2024.3390596,1,0,0,0,1,0,1,1,4,Medium
REC_0660,Multiple Autonomous Surface Vehicles for Autonomous Cooperative Navigation Tasks in a Marine Environment: Development and Preliminary Field Tests,J. Park,2023,,10.1109/ACCESS.2023.3262985,1,0,0,0,0,0,1,1,3,Low
REC_0661,Combining Remote and In-situ Sensing for Autonomous Underwater Vehicle Localization and Navigation,C. A. Rojas,2022,,10.1109/OCEANS47191.2022.9977208,1,0,1,0,0,0,1,1,4,Medium
REC_0662,Joint Placement and Communication Optimization of UAV Base Stations in Aerial GPS Denied Environments with Supplementary Node Assistance,J. Yang,2024,,10.1109/ICTC62082.2024.10827425,1,1,1,0,0,0,1,1,5,Medium
REC_0663,Grounding Implicit Goal Description for Robot Indoor Navigation via Recursive Belief Update,R. Chen,2020,,10.1109/ICCR51572.2020.9344198,1,0,0,0,1,0,1,1,4,Medium
REC_0664,A UAV system for inspection of industrial facilities,J. Nikolic,2013,,10.1109/AERO.2013.6496959,1,1,1,0,1,0,1,1,6,High
REC_0665,Separated Sonar Localization System for Indoor Robot Navigation,W. Chen,2021,,10.1109/TIE.2020.2994856,1,1,1,0,1,0,1,1,6,High
REC_0666,Autonomous Navigation of a Mobile Robot with a Monocular Camera Using Deep Reinforcement Learning and Semantic Image Segmentation,R. Tsuruta,2024,,10.1109/SII58957.2024.10417188,1,1,0,0,1,0,1,1,5,Medium
REC_0667,Moving correction method of a mobile robot using passive RFID system based on obstacle prediction,T. Nakanishi,2014,,10.1109/IPIN.2014.7275490,1,1,0,1,0,1,1,1,6,High
REC_0668,Fusing vision and odometry for accurate indoor robot localization,B. Bischoff,2012,,10.1109/ICARCV.2012.6485183,1,1,1,0,0,0,1,1,5,Medium
REC_0669,Robust Factor Graph Optimization for GNSS/INS Tightly Coupled Integration: A Flexible Strategy for Urban Navigation Resilience,K. Wang,2025,,10.1109/JSEN.2025.3583479,1,0,1,1,0,1,1,1,6,High
REC_0670,A low-cost indoor and outdoor terrestrial autonomous navigation model,G. Susi,2014,,10.1109/TELFOR.2014.7034499,1,0,0,1,0,0,1,1,4,Medium
REC_0671,DaHOG-based Mobile Robot Indoor Global Localization,H. Cheong,2020,,10.23919/ICCAS50221.2020.9268378,1,1,0,0,0,0,1,1,4,Medium
REC_0672,Visual Localization system for GPS-Blind Environments in Unmanned Aerial Vehicles,Y. Murhij,2024,,10.1109/ICCT62929.2024.10875019,1,1,1,0,1,0,1,1,6,High
REC_0673,Towards a Low-Cost Robot Navigation Approach based on a RGB-D Sensor Network,M. Bertoni,2022,,10.1109/AMC51637.2022.9729292,1,0,0,0,1,0,1,1,4,Medium
REC_0674,Enhanced Relative Localization Based on Persistent Excitation for Multi-UAVs in GPS-Denied Environments,F. She,2020,,10.1109/ACCESS.2020.3015593,1,1,1,1,0,1,1,1,7,High
REC_0675,Accurate EKF-Based Underwater Navigation System with RSSI Validation and Delay-Compensated USBL Measurements,K. R. A. Kamel,2026,,10.1109/MetroAeroSpace69299.2026.11646811,1,1,1,1,0,0,1,1,6,High
REC_0676,Mitigating Perceptual Drift in ROS2 LiDAR-Based SLAM During Wall-Parallel Motion,R. P,2026,,10.1109/IITCEE67948.2026.11394124,1,1,1,1,1,1,1,1,8,High
REC_0677,Design a Novel Target to Improve Positioning Accuracy of Autonomous Vehicular Navigation System in GPS Denied Environments,W. Liu,2021,,10.1109/TII.2021.3052529,1,1,1,1,1,1,1,1,8,High
REC_0678,Inside Bridges: Autonomous Crack Inspection with Nano UAVs in GNSS-Denied Environments,D. Müller,2024,,10.1109/ICARCV63323.2024.10821644,1,1,0,0,0,0,1,1,4,Medium
REC_0679,Fetchmate - Autonomous Indoor Mapping and Object Detection with AI Vision,S. Rakshan,2025,,10.1109/SISCON66686.2025.11409222,1,1,1,0,0,0,1,1,5,Medium
REC_0680,MATLAB-Driven Virtual Simulation and Performance Analysis of an Autonomous Underwater Vehicle (AUV) Homing and Docking System,R. G. P,2025,,10.1109/AISP68263.2025.11396231,1,1,1,0,0,0,1,1,5,Medium
REC_0681,Scalable indoor navigation system based on proximity Bluetooth beacons using tools of AI,M. Bérubé,2017,,10.1109/UIC-ATC.2017.8397547,1,0,0,0,0,0,1,1,3,Low
REC_0682,Monocular Visual Odometry with Unmanned Underwater Vehicle Using Low Cost Sensors,P. Dabove,2020,,10.1109/PLANS46316.2020.9109841,1,1,0,0,0,0,1,1,4,Medium
REC_0683,Real time UGV positioning based on Reference beacons aided LiDAR scan matching,W. Ye,2018,,10.1109/UPINLBS.2018.8559846,1,1,1,1,0,0,1,1,6,High
REC_0684,Tightly Coupled Multifactor Optimization-Based Hybrid Visual Localization for UAV,L. Chen,2025,,10.1109/TIM.2025.3597617,1,0,1,1,0,0,1,1,5,Medium
REC_0685,Study on the effective visual navigation for an alife mobile robot,J. Wang,2011,,10.1109/ICMA.2011.5986324,1,0,1,0,0,0,1,1,4,Medium
REC_0686,Nonlinear Dynamic Model-Based State Estimators for Underwater Navigation of Remotely Operated Vehicles,J. C. Kinsey,2014,,10.1109/TCST.2013.2293958,1,0,1,1,0,1,1,1,6,High
REC_0687,On the scalability of experimentally determined aerodynamic model for model-based navigation on a delta-wing UAV,P. Longobardi,2023,,10.1109/MetroAeroSpace57412.2023.10189996,1,0,0,1,1,0,1,1,5,Medium
REC_0688,Single Vehicle Localization and Routing in GPS-Denied Environments Using Range-Only Measurements,S. Misra,2020,,10.1109/ACCESS.2019.2963286,1,1,0,0,1,0,1,1,5,Medium
REC_0689,Bio Inspired Approaches for Indoor Path Navigation and Spatial Map Formation by Analysing Depth Data,R. Chaudhuri,2022,,10.1109/ICDCECE53908.2022.9793071,1,0,0,1,1,0,1,1,5,Medium
REC_0690,Autonomous Indoor Navigation Robot for Restaurant Environments,R. R. Subramanian,2025,,10.1109/ICCRTEE64519.2025.11052900,1,1,0,0,0,0,1,1,4,Medium
REC_0691,An autonomous ground explorer utilizing a vision-based approach to indoor navigation,E. Mattison,2011,,10.1109/LARC.2011.6086807,1,1,0,0,1,0,1,1,5,Medium
REC_0692,A High Accuracy and Large-Scale Detection for Fixed-Wing UAV Autonomous Ground Landing With GNSS-Denied,B. Fang,2025,,10.1109/ACCESS.2025.3550127,1,1,1,1,0,0,1,1,6,High
REC_0693,Characterization and Testing of a High-Resolution Time-of-Flight Camera for Autonomous Navigation,R. Opromolla,2018,,10.1109/MetroAeroSpace.2018.8453522,1,1,0,1,1,0,1,1,6,High
REC_0694,UWB and IMU System Fusion for Indoor Navigation,W. Guosheng,2018,,10.23919/ChiCC.2018.8483323,1,1,1,1,0,0,1,1,6,High
REC_0695,Drift-Free Visual SLAM for Mobile Robot Localization by Integrating UWB Technology,H. -Y. Lin,2022,,10.1109/ACCESS.2022.3203438,1,1,1,0,1,0,1,1,6,High
REC_0696,Task-Driven SLAM Benchmarking for Dynamic Indoor Navigation in ROS2,J. Chow,2025,,10.1109/ORSS66051.2025.11121645,1,1,1,0,0,1,1,1,6,High
REC_0697,Development of an autonomous outdoor patrol robot in private road environment,J. Jin,2010,,10.1109/ICCAS.2010.5670198,1,0,0,0,0,0,1,1,3,Low
REC_0698,Kilometer Sign Positioning-Aided INS/Odometer Integration for Land Vehicle Autonomous Navigation,H. Hu,2023,,10.1109/JSEN.2023.3236063,1,1,1,0,0,0,1,1,5,Medium
REC_0699,"Design, Dynamics Modelling and Control of a H-Shape Multi-rotor System for Indoor Navigation",S. K. Phang,2019,,10.1109/UVS.2019.8658354,1,1,0,0,1,0,1,1,5,Medium
REC_0700,SLAM-TSM: Enhanced Indoor LiDAR SLAM With Total Station Measurements for Accurate Trajectory Estimation,D. Zhang,2025,,10.1109/TITS.2024.3504487,1,1,1,0,1,0,1,1,6,High
REC_0701,Vision-Based Autonomous Drone Navigation Using Deep Reinforcement Learning,N. Narole,2026,,10.1109/ESCI68015.2026.11493377,1,1,0,1,1,0,1,1,6,High
REC_0702,DRL-Based User Scheduling for Collaborative Localization in GNSS Denied Environment,D. Yuan,2025,,10.1109/iWRFAT65352.2025.11102892,1,1,1,0,0,1,1,1,6,High
REC_0703,Kite-Inspired Deadlock-Free Deploying for UAV Swarm-to-Swarm in GNSS-Denied Environment,Y. Li,2024,,10.1109/JIOT.2024.3449634,1,1,0,0,0,1,1,1,5,Medium
REC_0704,Cloud-Based Autonomous Indoor Navigation: A Case Study,U. Baroudi,2020,,10.1109/ICCIS49240.2020.9257633,1,0,0,0,0,0,1,1,3,Low
REC_0705,Recursive Extended Finite-Memory Positioning Algorithm for Robust UAV Positioning in GNSS-Denied Environment,S. S. Lee,2026,,10.1109/JIOT.2025.3629868,1,1,1,1,1,0,1,1,7,High
REC_0706,Towards Robust UAV Tracking in GNSS-Denied Environments: A Multi-LiDAR Multi-UAV Dataset,I. Catalano,2023,,10.1109/ROBIO58561.2023.10354788,1,1,0,1,0,0,1,1,5,Medium
REC_0707,Precision Positioning for Smart Logistics Using Ultra-Wideband Technology-Based Indoor Navigation: A Review,M. Elsanhoury,2022,,10.1109/ACCESS.2022.3169267,1,1,1,0,0,0,1,1,5,Medium
REC_0708,Target Circumnavigation of Mobile Robots in GPS-Denied Environments,J. Wang,2024,,10.1109/LRA.2024.3368295,1,1,0,0,0,0,1,1,4,Medium
REC_0709,Lidar-mmW Radar Fusion for Safer UGV Autonomous Navigation with Collision Avoidance,D. N. Robsrud,2023,,10.1109/ICCMA59762.2023.10375017,1,1,0,0,0,0,1,1,4,Medium
REC_0710,Data association approach to mobile robot localization using non-unique landmarks,D. Hong,2017,,10.23919/ICCAS.2017.8204370,1,1,0,0,0,0,1,1,4,Medium
REC_0711,A Local-observation-based Safe Autonomous Navigation Approach in an Unknown Environment,X. Li,2023,,10.1109/ICIEA58696.2023.10241824,1,1,0,0,0,0,1,1,4,Medium
REC_0712,Intelligent Indoor Navigation for Home Robots based on Large Language Models,Z. Chen,2025,,10.1109/CASE58245.2025.11163777,1,0,0,1,0,0,1,1,4,Medium
